stockid,year,bdivbmsypref,BvBmsy,MSY_pred,MSY
COD2J3KL,1982,0.406,0.41645060038751147,177508.23443362323,23602.7
COD2J3KL,1983,0.549,0.39998564114960417,177508.23443362323,23602.7
COD2J3KL,1984,0.471,0.3826576359030777,177508.23443362323,23602.7
COD2J3KL,1985,0.408,0.3647564580345791,177508.23443362323,23602.7
COD2J3KL,1986,0.996,0.3462310360461273,177508.23443362323,23602.7
COD2J3KL,1987,0.467,0.325636226016885,177508.23443362323,23602.7
COD2J3KL,1988,0.615,0.29953814475919954,177508.23443362323,23602.7
COD2J3KL,1989,0.696,0.27456607305778397,177508.23443362323,23602.7
COD2J3KL,1990,0.468,0.24839151459736009,177508.23443362323,23602.7
COD2J3KL,1991,0.145,0.22697490961363923,177508.23443362323,23602.7
COD2J3KL,1992,0.0485,0.21263661706522688,177508.23443362323,23602.7
COD2J3KL,1993,0.00999,0.22074949217363762,177508.23443362323,23602.7
COD2J3KL,1994,0.00314,0.23450793426085534,177508.23443362323,23602.7
COD2J3KL,1995,0.00355,0.2506994707692549,177508.23443362323,23602.7
COD2J3KL,1996,0.00355,0.26762577717671276,177508.23443362323,23602.7
COD2J3KL,1997,0.00512,0.28536354133678166,177508.23443362323,23602.7
COD2J3KL,1998,0.00487,0.3036635141412545,177508.23443362323,23602.7
COD2J3KL,1999,0.00664,0.3222327988085745,177508.23443362323,23602.7
COD2J3KL,2e3,0.00489,0.3413470342633025,177508.23443362323,23602.7
COD2J3KL,2001,0.00738,0.36088611933059783,177508.23443362323,23602.7
COD2J3KL,2002,0.00339,0.3813644821521207,177508.23443362323,23602.7
COD2J3KL,2003,0.00307,0.4027160264805656,177508.23443362323,23602.7
COD2J3KL,2004,0.00347,0.425289388730437,177508.23443362323,23602.7
COD2J3KL,2005,0.00263,0.44852192596389884,177508.23443362323,23602.7
COD2J3KL,2006,0.0172,0.4723352774072203,177508.23443362323,23602.7
COD2J3KL,2007,0.0494,0.4965279151102913,177508.23443362323,23602.7
COD2J3KL,2008,0.0896,0.5212654725725243,177508.23443362323,23602.7
